ms_of_day,price,date
44820000,4921.95,20240130
44880000,4921.86,20240130
44940000,4921.67,20240130
45000000,4920.95,20240130
45060000,4919.51,20240130
45120000,4921.65,20240130
45180000,4919.71,20240130
45240000,4917.11,20240130
45300000,4918.21,20240130
45360000,4917.81,20240130
45420000,4918.89,20240130
45480000,4919.16,20240130
45540000,4919.56,20240130
45600000,4919.61,20240130
45660000,4920.11,20240130
45720000,4920.17,20240130
45780000,4919.63,20240130
45840000,4919.21,20240130
45900000,4919.34,20240130
45960000,4919.97,20240130
46020000,4920.68,20240130
46080000,4920.2,20240130
46140000,4920.16,20240130
46200000,4921.05,20240130
46260000,4919.21,20240130
46320000,4920.5,20240130
46380000,4920.95,20240130
46440000,4920.26,20240130
46500000,4920.45,20240130
46560000,4920.1,20240130
46620000,4919.58,20240130
46680000,4919.74,20240130
46740000,4919.68,20240130
46800000,4919.02,20240130
46860000,4918.04,20240130
46920000,4917.42,20240130
46980000,4916.88,20240130
47040000,4917.92,20240130
47100000,4916.91,20240130
47160000,4917.07,20240130
47220000,4916.27,20240130
47280000,4918.09,20240130
47340000,4918.36,20240130
47400000,4918.61,20240130
47460000,4919.26,20240130
47520000,4919.05,20240130
47580000,4919.54,20240130
47640000,4919.49,20240130
47700000,4920.12,20240130
47760000,4921.76,20240130
47820000,4922.51,20240130
47880000,4921.97,20240130
47940000,4921.73,20240130
48000000,4921.99,20240130
48060000,4921.49,20240130
48120000,4922.28,20240130
48180000,4922.62,20240130
48240000,4921.94,20240130
48300000,4921.96,20240130
48360000,4922.73,20240130
48420000,4923.51,20240130
48480000,4923.54,20240130
48540000,4924.39,20240130
48600000,4924.1,20240130
48660000,4924.91,20240130
48720000,4924.01,20240130
48780000,4924.06,20240130
48840000,4924.82,20240130
48900000,4924.71,20240130
48960000,4924.34,20240130
49020000,4923.85,20240130
49080000,4924.56,20240130
49140000,4923.78,20240130
49200000,4924.06,20240130
49260000,4924.42,20240130
49320000,4924.76,20240130
49380000,4924.66,20240130
49440000,4922.63,20240130
49500000,4922.98,20240130
49560000,4922.09,20240130
49620000,4922.8,20240130
49680000,4922.77,20240130
49740000,4921.82,20240130
49800000,4921.52,20240130
49860000,4921.69,20240130
49920000,4921.96,20240130
49980000,4921.14,20240130
50040000,4921.44,20240130
50100000,4921.3,20240130
50160000,4922.62,20240130
50220000,4922.97,20240130
50280000,4922.83,20240130
50340000,4922.58,20240130
50400000,4922.28,20240130
50460000,4923.25,20240130
50520000,4923.77,20240130
50580000,4923.37,20240130
50640000,4922.58,20240130
50700000,4922.42,20240130
50760000,4922.12,20240130
50820000,4920.52,20240130
50880000,4922.09,20240130
50940000,4921.62,20240130
51000000,4921.49,20240130
51060000,4921.46,20240130
51120000,4920.72,20240130
51180000,4921.95,20240130
51240000,4924.04,20240130
51300000,4924.33,20240130
51360000,4924.78,20240130
51420000,4924.93,20240130
51480000,4924.18,20240130
51540000,4922.85,20240130
51600000,4923.78,20240130
51660000,4923.99,20240130
51720000,4924.76,20240130
51780000,4925.64,20240130
51840000,4926.37,20240130
51900000,4927.0,20240130
51960000,4927.44,20240130
52020000,4926.8,20240130
52080000,4926.6,20240130
52140000,4927.56,20240130
52200000,4927.38,20240130
52260000,4927.68,20240130
52320000,4928.44,20240130
52380000,4928.88,20240130
52440000,4928.88,20240130
52500000,4928.67,20240130
52560000,4926.87,20240130
52620000,4927.18,20240130
52680000,4928.0,20240130
52740000,4927.08,20240130
52800000,4927.13,20240130
52860000,4927.76,20240130
52920000,4927.6,20240130
52980000,4928.34,20240130
53040000,4928.08,20240130
53100000,4928.05,20240130
53160000,4927.89,20240130
53220000,4927.67,20240130
53280000,4927.68,20240130
53340000,4928.6,20240130
53400000,4928.58,20240130
53460000,4928.46,20240130
53520000,4928.68,20240130
53580000,4929.75,20240130
53640000,4928.83,20240130
53700000,4928.72,20240130
53760000,4929.48,20240130
53820000,4929.5,20240130
53880000,4928.94,20240130
53940000,4928.77,20240130
54000000,4928.97,20240130
54060000,4928.42,20240130
54120000,4928.77,20240130
54180000,4928.73,20240130
54240000,4928.31,20240130
54300000,4926.86,20240130
54360000,4925.56,20240130
54420000,4926.07,20240130
54480000,4926.16,20240130
54540000,4925.72,20240130
54600000,4925.03,20240130
54660000,4925.96,20240130
54720000,4925.7,20240130
54780000,4926.46,20240130
54840000,4927.62,20240130
54900000,4926.27,20240130
54960000,4926.23,20240130
55020000,4926.09,20240130
55080000,4926.23,20240130
55140000,4925.79,20240130
55200000,4926.8,20240130
55260000,4926.99,20240130
55320000,4927.45,20240130
55380000,4926.81,20240130
55440000,4927.34,20240130
55500000,4927.25,20240130
55560000,4927.19,20240130
55620000,4928.58,20240130
55680000,4929.51,20240130
55740000,4930.21,20240130
55800000,4929.14,20240130
55860000,4928.61,20240130
55920000,4927.56,20240130
55980000,4926.8,20240130
56040000,4925.59,20240130
56100000,4925.3,20240130
56160000,4925.68,20240130
56220000,4925.42,20240130
56280000,4924.9,20240130
56340000,4924.99,20240130
56400000,4925.24,20240130
56460000,4924.57,20240130
56520000,4925.3,20240130
56580000,4926.25,20240130
56640000,4927.3,20240130
56700000,4925.61,20240130
56760000,4926.04,20240130
56820000,4926.68,20240130
56880000,4927.19,20240130
56940000,4927.03,20240130
57000000,4927.17,20240130
57060000,4928.37,20240130
57120000,4927.49,20240130
57180000,4926.63,20240130
57240000,4924.88,20240130
57300000,4923.87,20240130
57360000,4923.91,20240130
57420000,4923.97,20240130
57480000,4923.86,20240130
57540000,4925.08,20240130
57600000,4924.32,20240130
34200000,0.0,20240131
34260000,4902.63,20240131
34320000,4900.9,20240131
34380000,4901.41,20240131
34440000,4904.13,20240131
34500000,4904.74,20240131
34560000,4906.55,20240131
34620000,4904.26,20240131
34680000,4902.32,20240131
34740000,4901.18,20240131
34800000,4902.15,20240131
34860000,4899.15,20240131
34920000,4898.87,20240131
34980000,4900.09,20240131
35040000,4899.22,20240131
35100000,4895.78,20240131
35160000,4895.59,20240131
35220000,4893.48,20240131
35280000,4891.6,20240131
35340000,4893.66,20240131
35400000,4894.71,20240131
35460000,4893.42,20240131
35520000,4892.84,20240131
35580000,4893.64,20240131
35640000,4893.11,20240131
35700000,4893.53,20240131
35760000,4894.76,20240131
35820000,4893.4,20240131
35880000,4891.63,20240131
35940000,4892.83,20240131
36000000,4892.8,20240131
36060000,4892.09,20240131
36120000,4892.18,20240131
36180000,4892.92,20240131
36240000,4891.64,20240131
36300000,4891.88,20240131
36360000,4891.26,20240131
36420000,4892.9,20240131
36480000,4891.48,20240131
36540000,4892.02,20240131
36600000,4892.74,20240131
36660000,4891.79,20240131
36720000,4890.78,20240131
36780000,4890.38,20240131
36840000,4889.56,20240131
36900000,4887.13,20240131
36960000,4888.76,20240131
37020000,4889.93,20240131
37080000,4889.63,20240131
37140000,4890.7,20240131
37200000,4889.46,20240131
37260000,4890.56,20240131
37320000,4890.04,20240131
37380000,4889.09,20240131
37440000,4888.3,20240131
37500000,4888.1,20240131
37560000,4889.34,20240131
37620000,4890.08,20240131
37680000,4889.09,20240131
37740000,4887.42,20240131
37800000,4887.71,20240131
37860000,4887.52,20240131
37920000,4887.5,20240131
37980000,4885.74,20240131
38040000,4884.68,20240131
38100000,4884.39,20240131
38160000,4884.4,20240131
38220000,4880.85,20240131
38280000,4879.53,20240131
38340000,4880.85,20240131
38400000,4880.16,20240131
38460000,4880.84,20240131
38520000,4881.43,20240131
38580000,4882.05,20240131
38640000,4882.28,20240131
38700000,4881.22,20240131
38760000,4881.38,20240131
38820000,4880.97,20240131
38880000,4882.52,20240131
38940000,4882.97,20240131
39000000,4882.41,20240131
39060000,4881.58,20240131
39120000,4880.75,20240131
39180000,4881.07,20240131
39240000,4880.16,20240131
39300000,4880.71,20240131
39360000,4880.95,20240131
39420000,4881.41,20240131
39480000,4880.11,20240131
39540000,4879.74,20240131
39600000,4882.35,20240131
39660000,4883.77,20240131
39720000,4884.77,20240131
39780000,4884.78,20240131
39840000,4886.66,20240131
39900000,4886.03,20240131
39960000,4885.69,20240131
40020000,4885.35,20240131
40080000,4885.57,20240131
40140000,4886.3,20240131
40200000,4887.67,20240131
40260000,4886.77,20240131
40320000,4886.31,20240131
40380000,4885.85,20240131
40440000,4887.62,20240131
40500000,4888.33,20240131
40560000,4889.53,20240131
40620000,4889.63,20240131
40680000,4889.96,20240131
40740000,4888.76,20240131
40800000,4888.29,20240131
40860000,4887.83,20240131
40920000,4889.03,20240131
40980000,4888.02,20240131
41040000,4888.31,20240131
41100000,4886.48,20240131
41160000,4886.03,20240131
41220000,4883.89,20240131
41280000,4884.61,20240131
41340000,4884.98,20240131
41400000,4885.49,20240131
41460000,4884.61,20240131
41520000,4884.93,20240131
41580000,4883.35,20240131
41640000,4883.71,20240131
41700000,4884.5,20240131
41760000,4883.45,20240131
41820000,4883.78,20240131
41880000,4884.0,20240131
41940000,4882.64,20240131
42000000,4882.53,20240131
42060000,4880.94,20240131
42120000,4879.53,20240131
42180000,4879.32,20240131
42240000,4879.51,20240131
42300000,4880.01,20240131
42360000,4880.64,20240131
42420000,4882.76,20240131
42480000,4882.34,20240131
42540000,4880.49,20240131
42600000,4880.97,20240131
42660000,4880.84,20240131
42720000,4881.02,20240131
42780000,4879.88,20240131
42840000,4879.71,20240131
42900000,4880.28,20240131
42960000,4881.82,20240131
43020000,4883.0,20240131
43080000,4883.28,20240131
43140000,4883.59,20240131
43200000,4883.1,20240131
43260000,4883.71,20240131
43320000,4884.43,20240131
43380000,4885.65,20240131
43440000,4885.48,20240131
43500000,4885.81,20240131
43560000,4886.5,20240131
43620000,4885.88,20240131
43680000,4887.39,20240131
43740000,4888.21,20240131
43800000,4888.46,20240131
43860000,4887.44,20240131
43920000,4887.07,20240131
43980000,4887.15,20240131
44040000,4886.39,20240131
44100000,4886.39,20240131
44160000,4886.13,20240131
44220000,4885.94,20240131
44280000,4885.37,20240131
44340000,4885.92,20240131
44400000,4885.43,20240131
44460000,4885.4,20240131
44520000,4885.55,20240131
44580000,4885.0,20240131
44640000,4885.01,20240131
44700000,4885.66,20240131
44760000,4886.75,20240131
44820000,4887.53,20240131
44880000,4887.43,20240131
44940000,4887.91,20240131
45000000,4888.03,20240131
45060000,4887.95,20240131
45120000,4885.98,20240131
45180000,4886.75,20240131
45240000,4886.4,20240131
45300000,4884.64,20240131
45360000,4885.4,20240131
45420000,4883.42,20240131
45480000,4881.82,20240131
45540000,4880.97,20240131
45600000,4882.18,20240131
45660000,4881.85,20240131
45720000,4882.49,20240131
45780000,4883.7,20240131
45840000,4885.03,20240131
45900000,4885.54,20240131
45960000,4884.69,20240131
46020000,4884.17,20240131
46080000,4883.59,20240131
46140000,4883.04,20240131
46200000,4883.97,20240131
46260000,4885.45,20240131
46320000,4886.03,20240131
46380000,4886.2,20240131
46440000,4884.67,20240131
46500000,4885.07,20240131
46560000,4885.36,20240131
46620000,4885.43,20240131
46680000,4886.6,20240131
46740000,4888.22,20240131
46800000,4888.46,20240131
46860000,4888.51,20240131
46920000,4888.89,20240131
46980000,4889.7,20240131
47040000,4888.87,20240131
47100000,4889.11,20240131
47160000,4890.52,20240131
47220000,4889.21,20240131
47280000,4890.23,20240131
47340000,4890.25,20240131
47400000,4890.21,20240131
47460000,4888.28,20240131
47520000,4889.07,20240131
47580000,4889.63,20240131
47640000,4889.2,20240131
47700000,4890.02,20240131
47760000,4891.7,20240131
47820000,4890.74,20240131
47880000,4890.9,20240131
47940000,4891.69,20240131
48000000,4891.64,20240131
48060000,4890.25,20240131
48120000,4888.91,20240131
48180000,4888.46,20240131
48240000,4887.1,20240131
48300000,4886.24,20240131
48360000,4887.47,20240131
48420000,4886.88,20240131
48480000,4886.48,20240131
48540000,4885.99,20240131
48600000,4886.83,20240131
48660000,4887.26,20240131
48720000,4888.02,20240131
48780000,4888.07,20240131
48840000,4888.06,20240131
48900000,4887.34,20240131
48960000,4887.62,20240131
49020000,4886.82,20240131
49080000,4887.23,20240131
49140000,4886.51,20240131
49200000,4885.9,20240131
49260000,4885.94,20240131
49320000,4887.52,20240131
49380000,4886.69,20240131
49440000,4886.66,20240131
49500000,4888.47,20240131
49560000,4889.35,20240131
49620000,4889.93,20240131
49680000,4891.08,20240131
49740000,4890.86,20240131
49800000,4891.61,20240131
49860000,4890.59,20240131
49920000,4891.3,20240131
49980000,4890.57,20240131
50040000,4890.36,20240131
50100000,4888.75,20240131
50160000,4889.49,20240131
50220000,4890.02,20240131
50280000,4890.06,20240131
50340000,4890.49,20240131
50400000,4889.23,20240131
50460000,4879.1,20240131
50520000,4877.12,20240131
50580000,4876.47,20240131
50640000,4880.74,20240131
50700000,4878.55,20240131
50760000,4882.82,20240131
50820000,4879.28,20240131
50880000,4877.72,20240131
50940000,4876.93,20240131
51000000,4877.79,20240131
51060000,4879.84,20240131
51120000,4880.56,20240131
51180000,4882.23,20240131
51240000,4883.2,20240131
51300000,4879.62,20240131
51360000,4878.52,20240131
51420000,4880.01,20240131
51480000,4878.05,20240131
51540000,4875.63,20240131
51600000,4874.31,20240131
51660000,4876.63,20240131
51720000,4874.98,20240131
51780000,4872.86,20240131
51840000,4873.3,20240131
51900000,4874.4,20240131
51960000,4876.14,20240131
52020000,4877.6,20240131
52080000,4875.69,20240131
52140000,4874.88,20240131
52200000,4876.23,20240131
52260000,4874.76,20240131
52320000,4880.05,20240131
52380000,4882.68,20240131
52440000,4881.37,20240131
52500000,4881.58,20240131
52560000,4882.86,20240131
52620000,4880.19,20240131
52680000,4880.09,20240131
52740000,4887.44,20240131
52800000,4895.02,20240131
52860000,4896.78,20240131
52920000,4900.38,20240131
52980000,4899.92,20240131
53040000,4901.56,20240131
53100000,4900.41,20240131
53160000,4901.93,20240131
53220000,4904.0,20240131
53280000,4898.32,20240131
53340000,4896.96,20240131
53400000,4894.12,20240131
53460000,4889.07,20240131
53520000,4885.42,20240131
53580000,4884.28,20240131
53640000,4887.9,20240131
53700000,4886.88,20240131
53760000,4889.32,20240131
53820000,4885.67,20240131
53880000,4887.64,20240131
53940000,4884.85,20240131
54000000,4880.04,20240131
54060000,4878.2,20240131
54120000,4872.49,20240131
54180000,4864.55,20240131
54240000,4863.81,20240131
54300000,4861.14,20240131
54360000,4858.17,20240131
54420000,4856.3,20240131
54480000,4858.4,20240131
54540000,4861.08,20240131
54600000,4862.2,20240131
54660000,4864.09,20240131
54720000,4859.75,20240131
54780000,4864.01,20240131
54840000,4865.38,20240131
54900000,4863.46,20240131
54960000,4864.4,20240131
55020000,4861.93,20240131
55080000,4862.73,20240131
55140000,4859.36,20240131
55200000,4857.88,20240131
55260000,4862.23,20240131
55320000,4864.01,20240131
55380000,4866.62,20240131
55440000,4867.86,20240131
55500000,4864.69,20240131
55560000,4860.74,20240131
55620000,4862.22,20240131
55680000,4865.32,20240131
55740000,4861.09,20240131
55800000,4861.52,20240131
55860000,4858.38,20240131
55920000,4857.61,20240131
55980000,4854.53,20240131
56040000,4854.27,20240131
56100000,4853.45,20240131
56160000,4850.22,20240131
56220000,4853.38,20240131
56280000,4851.27,20240131
56340000,4851.87,20240131
56400000,4853.92,20240131
56460000,4854.46,20240131
56520000,4852.37,20240131
56580000,4851.0,20240131
56640000,4853.83,20240131
56700000,4850.34,20240131
56760000,4851.53,20240131
56820000,4851.49,20240131
56880000,4852.99,20240131
56940000,4850.58,20240131
57000000,4851.01,20240131
57060000,4850.15,20240131
57120000,4848.95,20240131
57180000,4848.86,20240131
57240000,4846.16,20240131
57300000,4850.61,20240131
57360000,4851.68,20240131
57420000,4852.0,20240131
57480000,4853.47,20240131
57540000,4850.13,20240131
57600000,4845.15,20240131
34200000,0.0,20240201
34260000,4867.53,20240201
34320000,4868.93,20240201
34380000,4866.74,20240201
34440000,4868.46,20240201
34500000,4871.46,20240201
34560000,4869.69,20240201
34620000,4869.08,20240201
34680000,4869.68,20240201
34740000,4867.61,20240201
34800000,4868.67,20240201
34860000,4869.48,20240201
34920000,4868.44,20240201
34980000,4870.65,20240201
35040000,4870.08,20240201
35100000,4871.29,20240201
35160000,4871.03,20240201
35220000,4870.88,20240201
35280000,4868.88,20240201
35340000,4866.09,20240201
35400000,4865.99,20240201
35460000,4867.55,20240201
35520000,4868.53,20240201
35580000,4867.29,20240201
35640000,4865.93,20240201
35700000,4866.4,20240201
35760000,4865.47,20240201
35820000,4864.95,20240201
35880000,4863.82,20240201
35940000,4863.3,20240201
36000000,4867.07,20240201
36060000,4859.46,20240201
36120000,4860.61,20240201
36180000,4861.29,20240201
36240000,4864.01,20240201
36300000,4867.25,20240201
36360000,4867.15,20240201
36420000,4866.05,20240201
36480000,4869.79,20240201
36540000,4872.86,20240201
36600000,4874.7,20240201
36660000,4874.66,20240201
36720000,4872.74,20240201
36780000,4873.43,20240201
36840000,4870.66,20240201
36900000,4872.62,20240201
36960000,4873.91,20240201
37020000,4874.49,20240201
37080000,4873.77,20240201
37140000,4872.44,20240201
37200000,4871.45,20240201
37260000,4869.12,20240201
37320000,4865.41,20240201
37380000,4866.65,20240201
37440000,4866.93,20240201
37500000,4868.09,20240201
37560000,4868.54,20240201
